text,label
Trump says never asked Comey to stop investigating Flynn (Reuters) - U.S. President Donald Trump said in a tweet on Sunday he never asked former FBI director James Comey to stop investigating former national security adviser Michael Flynn. Flynn is the first member of Trump’s administration to plead guilty to a crime uncovered by special counsel Robert Mueller’s investigation into Russian attempts to influence last year’s U.S. presidential election. Trump fired Comey from his post in May. “I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!” Trump tweeted.  ,REAL
"Britain's Queen Elizabeth bows out of Remembrance wreath-laying ceremony LONDON (Reuters) - Britain s 91-year-old Queen Elizabeth has asked her eldest son, Prince Charles, to lay a wreath on her behalf at London s main war memorial on Remembrance Sunday, breaking with her usual custom of laying it herself. The monarch will view the long wreath-laying ceremony at the Cenotaph on Whitehall in central London on Nov. 12 from the balcony of the nearby Foreign Office, alongside her husband Prince Philip, who is 96.  At Her Majesty s request, a wreath will be laid on her behalf by The Prince of Wales,  Buckingham Palace said in a statement, referring to the heir-to-the-throne by his official title. The wreath-laying itself involves bending over to place the wreath at the foot of the Cenotaph, then walking backwards down a few steps. A palace source said the queen had primarily made the decision to view the ceremony from the balcony to be with her husband, whilst also acknowledging that the event itself was demanding for someone in their 90s. The head of state has been gradually reducing her workload and younger royals including Charles have been taking up some of her duties. Philip retired from public life in August but was keen to attend the annual ceremony, which commemorates the fallen of two World Wars and later conflicts. The queen has missed the wreath-laying ceremony only six times in her 65-year reign.  On four of those occasions she was on foreign visits: to Ghana in 1961, Brazil in 1968, Kenya in 1983 and South Africa in 1999. She also missed the ceremonies in 1959 and 1963, before the births of her two youngest children, Prince Andrew and Prince Edward. ",REAL
"Chinese general kills himself amid corruption probe BEIJING (Reuters) - A prominent Chinese general under investigation for corruption has committed suicide, state media said on Tuesday, the latest development in a sweeping anti-graft campaign that has shaken the armed forces. Zhang Yang, a former member of the powerful Central Military Commission (CMC), was being investigated over links to disgraced generals Guo Boxiong and Xu Caihou, the official Xinhua news agency said. The investigation into Zhang, 66, had verified that he  gravely violated discipline , was  suspected of giving and taking bribes  and the origin of a huge amount of assets was unclear, Xinhua said, citing the commission.  On the afternoon of Nov. 23, Zhang Yang hanged himself at home,  the agency said. A suicide by an officer who held such a senior post is rare, though experts have said the frequency of officials from various levels of government taking their own lives may have increased as a result of the intensity of the corruption crackdown since President Xi Jinping took power five years ago. A commentary carried on both the Defense Ministry and military s official websites said the CMC decided on Aug. 28 to investigate Zhang, who had  lost his moral bottom line  and used suicide as a means to  escape punishment from the party and country , an  extremely abominable act .  This former general of high position and great power used this shameful way to end his own life,  the commentary said.  He would exhort loyalty but be corrupt behind others  backs, a typical  two-faced person ,  it said. Sources had told Reuters that Zhang, who had served as director of the military s Political Work Department, had been subject to an investigation, but the government had not announced it. Zhang s downfall was foreshadowed in September when he failed to make a list of 303 military delegates to the ruling Communist Party s key five-yearly congress, along with fellow CMC member Fang Fenghui. Both men were replaced at the congress, held last month, as part of a sweeping military leadership reshuffle in which Xi install trusted allies in key positions. China s military, the world s largest and undergoing an ambitious modernization campaign, has been an important focus of Xi s deep-seated fight against corruption. Serving and retired officers have said graft in the armed forces is so pervasive it could undermine China s ability to wage war. Dozens of officers have been investigated and jailed, including Xu and Guo, both former vice chairmen of the commission, which Xi heads. Xu once ran the Political Work Department, which is in charge of imbuing political thought and makes military personnel decisions, and along with Guo was accused of taking bribes in exchange for promotions. Guo was jailed for life last year. Xu died of cancer in 2015 before he could face trial. ",REAL
"Kenya's Odinga pulled out of election to avoid defeat: deputy president NAIROBI (Reuters) - Kenya s opposition leader Raila Odinga decided not to stand in next week s presidential election to avoid defeat rather than for reasons of principle, the deputy president said on Tuesday. Odinga was due to face President Uhuru Kenyatta on Oct. 26 in a repeat of a presidential vote held in August but he withdrew his candidacy, saying the electoral commission had failed to institute reforms to guarantee fairness. Kenyatta won the Aug. 8 election by 1.4 million votes. The Supreme Court annulled the election citing procedural irregularities and ordered that it be held again.  Odinga is running away from a humiliating defeat,  deputy president William Ruto told journalists.  He has to find this excuse and that excuse and the other excuse to try and justify his exit.  He said the government wants Odinga to run but could not force him.  Legitimacy is a matter that concerns us and it concerns us because we believe in a democracy,  he said. The ruling party is confident Kenyatta can win and secure a second and final four-year term in office, Ruto said, citing their majority in parliament and regional governorships.  Political turmoil connected to the elections has hurt Kenya s economy. The country has East Africa s richest economy and is a stable Western ally in a tumultuous region. Odinga says the election board has failed to meet conditions to guarantee fairness, including firing key personnel he blamed for mistakes during the last poll. Ruto said the board could agree to Odinga s demands as long as the election went ahead. On Sunday, the board ran adverts in national newspapers showing which demands it had agreed to and why others were rejected. It has agreed to more than half of opposition demands and says it cannot agree to others due to time constraints. Odinga has called for daily protests to force the reforms. His supporters have defied a ban by authorities on protests in the center of Nairobi, as well as in the port city of Mombasa and the western city of Kisumu, which is Odinga s stronghold. On Tuesday Odinga blamed police and ruling party supporters for disrupting a planned rally in central Kenya and told reporters that he was planning to travel around the country to direct protests in the coming days.  We as NASA are very clear about what we want. We said we don t want to go for an election without proper reforms.  We don t want to escort Jubilee to the altar,  he said.  If Jubilee wants, to have a proper contest, they will have it.  Ruto said the protests were an attempt to create crisis and encourage international mediation that might lead to a power-sharing government, as happened in the wake of civil disturbances after an election in 2007 in which hundreds died.  Amnesty International and Human Rights Watch said on Monday at least 33 people were killed in Nairobi during a police crackdown on opposition supporters after the August vote. The police said the report was  based on falsehoods.  [L8N1MR39L] The opposition said in a statement it was disturbed by the death on Monday of a high school student in the western city of Kisumu, Odinga s stronghold. The security forces were trying to  subdue  people seeking a fair election, it said. Local police said a young man was killed by a bullet in unclear circumstances. Also in Kisumu, a two-year-old girl was hospitalized on Monday and had a bullet removed from her neck, doctors at the city s main hospital said.  The girl was playing outside her home when she was struck with a stray bullet, her mother Lydia Kageha told Reuters. She said she could hear teargas canisters and gunshots in a nearby neighborhood where police and protesters had clashed. Police said they were investigating. A police spokesman said election board officials were attacked by  hooligans  in several towns in western Kenya on Tuesday and warned against interference with the board s work. ",REAL
"Zimbabwe court postpones former finmin Chombo bail hearing-state radio HARARE (Reuters) - A Zimbabwean court has postponed former finance minister Ignatius Chombo s bail hearing to next Tuesday, state radio reported on Friday. The High Court had been due to sit for the hearing on Friday. Chombo, detained by the military before Robert Mugabe resigned as president, is accused of corruption, including trying to defraud the central bank in 2004.  His lawyer says Chombo will deny the allegations at his trial.   ",REAL
"London police arrest woman after incident at Prince George's school LONDON (Reuters) - A woman has been arrested in London on suspicion of attempted burglary at a primary school attended by Prince George, the great-grandson of Queen Elizabeth, police said on Wednesday. The four-year-old son of Prince William and Kate Middleton started last week at Thomas s Battersea, a private school in southwest London. The event was widely publicized in Britain and beyond. London s Metropolitan Police said a 40-year-old woman was arrested on Wednesday in relation to an incident at the school on Tuesday, and was now in police custody. The woman is suspected of having gained access to the school, but police gave no details about exactly what had happened.  We are working with the school, which is attended by His Royal Highness Prince George, to review its security arrangements after the incident,  police said in a statement. A spokeswoman for Kensington Palace, the residence of Prince William and his family, said:  We are aware of this issue but won t comment on security matters.  ",REAL
"Power crews scramble to Puerto Rico after Maria smashes its grid NEW YORK (Reuters) - Utility crews from the U.S. mainland were scrambling to Puerto Rico on Thursday after Hurricane Maria left nearly the entire U.S. territory, and many of its Caribbean neighbors, without power, according to officials. The Puerto Rico Electric Power Authority (PREPA) reported almost 100 percent of its 1.5 million customers were without power as of late Wednesday, the U.S. Department of Energy said in an update on the hurricane s impact on Thursday, after Maria s winds snapped trees and utility polls.  Puerto Rico Governor Ricardo Rossello told CNN PREPA was so severely hit that it could be months before electricity is restored to all those customers. President Donald Trump said on Thursday that Hurricane Maria  totally obliterated  the U.S. island territory of Puerto Rico with its electrical grid destroyed. In the U.S. Virgin islands, the majority of the 25,000 customers on St. Croix were also reported to be without power, the DOE report added. Energy support crews have been deployed to St. Thomas and St. Croix in support of Federal Emergency Management Agency (FEMA) teams there, and others are prepared to deploy to Puerto Rico as soon as conditions permit, the DOE said. The American Public Power Association said it was also bringing in utility and contractor crews from parts of the U.S. mainland to help with recovery efforts.  At least one support team is already in Puerto Rico, said Mike Hyland, senior vice president, engineering services at the association, in a phone interview.  They ve been in San Juan since Maria passed and I believe they re going today to St. Thomas. ... Right now our mission is to get the lights back on,  he said, adding that there were limited flights and barges serving the islands.  The power outages have forced critical facilities, like hospitals, to rely on generators, and raised concerns about potential fuel shortages as some gas stations may not have backup power.  The fuel is there, you just can t pump it,  said Patrick DeHaan, petroleum analyst at Gasbuddy.  Maria killed at least 10 people as it raged through the Caribbean, the second major hurricane to do so this month. It packed winds of up to 155 mph (250 kph), when it made landfall on Puerto Rico on Wednesday as the strongest storm to hit the U.S. territory in nearly 90 years. Maria s devastation comes just as Puerto Rico, which is facing the largest municipal debt crisis in U.S. history, and PREPA, which is bankrupt, were recovering from Hurricane Irma, which grazed the island, knocking out power to two-thirds of the residents. Petroleum supplies just under half of the island s electricity, and natural gas supplies nearly one-third, according to federal government data.  In recent years, high world petroleum prices have driven typical Puerto Rican power prices as high as three times those in the U.S. mainland. Maria, which could strengthen somewhat over the next day or so, was forecast to move north in the Atlantic Ocean over the weekend, the NHC said. ",REAL
"House budget chief expects budget resolution approval in October 5 vote WASHINGTON (Reuters) - U.S. House of Representatives Budget Committee Chairman Diane Black said on Thursday Republican had enough votes to pass a fiscal 2018 budget resolution which is needed to move tax reform legislation forward, adding that she expects the House to vote on Thursday, Oct. 5. “I think we’re going to absolutely have the votes,” the Tennessee Republican told Reuters. “People are excited about tax reform.” By passing a budget resolution, Congress would unlock a legislative tool known as reconciliation, which Republicans need to move tax legislation through the Senate with a simple majority of 51 votes. They control the chamber by a 52-48 margin and would need 60 votes for passage without reconciliation.   ",REAL
"Southeast Asia summit draft statement skips over Rohingya crisis MANILA (Reuters) - A draft of the statement to be issued after a Southeast Asian summit makes no mention of the exodus of Rohingya Muslims from  Myanmar s Rakhine state following a military crackdown that has been described by the United Nations as ethnic cleansing. One paragraph of the communique, seen by Reuters on Monday, mentions the importance of humanitarian relief provided for victims of natural disasters in Vietnam and a recent urban battle with Islamist militants in the Philippines, as well as  affected communities  in northern Rakhine state. The statement was drawn up by the Philippines, current chair of the 10-member Association of Southeast Asian Nations (ASEAN) - which includes Myanmar - whose leaders met for a plenary session in Manila on Monday. The draft did not give any details of the situation in northern Rakhine or use the term Rohingya for the persecuted Muslim minority, which Myanmar leader Aung San Suu Kyi has asked foreign leaders to avoid. The government in mostly-Buddhist Myanmar regards the Rohingya as illegal migrants from Bangladesh and does not recognize the term. Well over 600,000 Rohingya have fled to Bangladesh to find shelter in refugee camps after military clearance operations were launched in response to attacks by Rohingya militants on security posts on Aug. 25. The plight of the Rohingya has brought outrage from around the world and there have been calls for democracy champion Suu Kyi to be stripped of the Nobel peace prize she won in 1991 because she has not condemned the Myanmar military s actions. In September, U.N. Secretary-General Antonio Guterres said the situation in Rakhine was best described as ethnic cleansing. Some members of ASEAN, particularly Muslim-majority Malaysia, have voiced concern. However, in keeping with ASEAN s principle of non-interference in the internal affairs of one another, the issue appears to have been put aside at the summit. In September, Malaysia disavowed a statement issued by the Philippines on behalf of ASEAN s foreign ministers as misrepresenting  the reality  because it did not identify the Rohingya as an affected community in Rakhine state. Suu Kyi, who did not mention the crisis in a speech after arriving in Manila on Sunday, criticized ASEAN s principle of non-interference herself in 1999 when she was fighting for democracy in a country then ruled by a military junta.  This policy of non-interference is just an excuse for not helping,  she wrote in an opinion column in the Thai daily the Nation at the time.  In this day and age, you cannot avoid interference in the matters of other countries.  Roberto Romulo, a former Philippine foreign minister, told the Philippine news channel ANC that there appeared to be no discussion about the Rohingya at the ASEAN summit.  They re treating with a great deal of respect a discredited Nobel Peace Prize winner like Aung San Suu Kyi,  he said. Amnesty International Philippines representative Wilnor Papa told ANC that the ASEAN leaders would talk about  terrorism and peace and order ... but there are a whole lot of elephants in the room they won t be talking about, that people are trying to ignore.  ",REAL
"Indonesia parliament speaker taken into custody by anti-graft agency JAKARTA (Reuters) - Indonesia s parliament speaker, Setya Novanto, has been taken into custody by the anti-corruption agency after being arrested over his alleged role in causing state losses of $170 million linked to a national electronic identity card scheme. Novanto, clad in an orange vest worn by detainees of the Corruption Eradication Commission (KPK), was transferred from a hospital on Sunday night into a KPK detention facility. He is one of the most senior politicians to be detained by the agency, popular among ordinary Indonesians for targeting members of the establishment suspected of abuse of power.  Novanto was arrested on Friday night but his detention was postponed while he received treatment for injuries suffered in a car crash the day before.  Delay of the arrest is no longer needed,  as a medical statement showed Novanto did not need further hospital treatment, Laode Muhammad Syarif, the deputy head of the agency, said in a video on its official Periscope page.   On Sunday night, Novanto told reporters he was still suffering from vertigo after the crash that he said had injured  a leg, an arm and his head.  I thought I would be given time for recovery, but I obey the law,  Novanto was quoted by news website Kumparan.com as saying. Novanto will be held for 20 days for questioning, said KPK spokesman Febri Diansyah. He will be detained in a sparsely-furnished holding cell with some mattresses and a shared toilet. Graft agency officials tried to arrest Novanto, the chairman of Golkar, Indonesia s second-largest party and partner in the ruling coalition, at his house in Jakarta late on Wednesday. But they failed to find him, sparking speculation that he had gone into hiding. Later, Novanto was involved in a car accident and his lawyer, Fredrich Yunadi, said a journalist was driving the vehicle and interviewing his client at the time. The car crash was found to be an accident, media cited Jakarta s deputy director of traffic police as saying, dismissing speculation that the mishap was staged.      Novanto has denied wrongdoing but has repeatedly missed summonses for questioning by the agency in recent months, saying he was ill and needed heart surgery. The agency is investigating state losses of about $170 million after allegations that sums ranging from $5,000 to $5.5 million, generated by marking up procurement costs for the ID cards, were divided up among politicians in parliament. Novanto was named a suspect on Nov. 10 again after he had used a controversial legal maneuver, a pre-trial motion, to get earlier charges dropped last month. President Joko Widodo told reporters on Monday that he had asked Novanto to  follow the legal process .  The KPK has been collaborating with the U.S. Federal Bureau of Investigation on the case, said agency spokesman Diansyah. The FBI has been investigating the activities of Johannes Marliem, a U.S.-based contractor for the ID card scheme, who later committed suicide in Los Angeles.    The parliament speaker s legal battle with the graft agency has gripped Indonesia, with newspaper front pages splashing the story and social media circulating memes mocking him. Novanto gained a measure of international fame in September 2015 when Donald Trump, then a U.S. presidential candidate, hailed him as a  great man  at a news conference.  Do they like me in Indonesia?  Trump asked after introducing Novanto to reporters at Trump Tower.  Yes, highly,  Novanto replied. ",REAL
"How Rubio’s campaign failed: problems from the start MIAMI (Reuters) - Marco Rubio had all that you need in a Republican presidential candidate: fluency on the issues, a conservative outlook, crossover appeal as a Cuban-American, and youthful good looks.     But in an election year when anyone associated with the Republican establishment is seen as tainted, Rubio ended his  campaign after New York real estate mogul Donald Trump won the coveted primary, or nominating contest, in Rubio’s home state of Florida on Tuesday. “This may not have been the year for a hopeful and optimistic message about our future,” Rubio told supporters as he announced his decision.    How the 44-year-old U.S. senator got to this point is a story of miscalculations and missed opportunities, according to interviews with more than a dozen campaign officials, financial donors and Republican strategists. Rubio attempted to position himself as a new-age Republican, the son of Cuban immigrants who was able to connect with everyday voters with tales of his hard-luck upbringing. He also tried to appeal to America’s growing Hispanic population to help boost his party’s chances of claiming victory in the Nov. 8 election.  He got off to a difficult start. His advisers wanted to run a campaign where it made more sense to be on Fox News, a channel popular with Republicans, or on other cable networks and local broadcasters whose clips can go viral on social media, rather than spend a lot of time in small towns in Iowa and New Hampshire. The early nominating contests there often shape the narrative and direction of presidential elections. So Rubio made a strategic gamble. He would try a different approach in those two states, strategists familiar with his campaign said. He would try to save time and money by making strategic stops in those states rather than carpet-bomb them with multiple visits. It would be a break from the usual playbook of White House hopefuls that says candidates should saturate Iowa and New Hampshire with town halls and other events and aim for early wins to garner media coverage and campaign donations and build momentum. Rubio’s gamble backfired. Republican activists in Iowa complained he was largely absent from the state for long stretches, not spending the face-to-face time necessary to sell himself. He only made an all-out push in the late stages of the race. Throughout the campaign, Rubio has battled perceptions that he does not work hard enough. For other candidates running for president, a voting record in the Senate would be a minor issue. But for Rubio, missing votes on the Senate floor dovetailed with the narrative that was building on the trail. If he was not in the Senate and was not on the trail, where was he? Rubio spokesman Alex Conant said Rubio faced more than $50 million in attacks ads. “Obviously that had a massive impact. I think we could have won Iowa had it not been for the more than $25 million in attacks spent on us in Iowa alone.” Republican rival and U.S. Senator Ted Cruz of Texas tried to visit every Iowa county on a bus. Rubio tended to fly in and fly out. Polls showed he typically did better in metropolitan areas, not the hamlets than can often make or break candidates in early states. Cruz won Iowa’s caucuses on Feb. 1 with Trump second. Rubio’s third-place finish was seen as something of a victory by his camp, but Republicans in the state were not so sure.     “He had a chance to win Iowa,” said Jamie Johnson, a Republican activist in Iowa. As Johnson traveled the state ahead of the caucuses, voters often asked him when Rubio would visit their area, he said. “Iowans like being visited in their home county,” he explained. “If a presidential candidate wants to win in Iowa, then he must put in the shoe leather.”     Rubio’s team said he had tended to campaign in major population centers in Iowa in order to get the most impact from the news media. “I was very pleased with the campaign that we ran here and I thought the national team did a very good job and I had no complaints,” said Iowa state Senator Jack Whitver, who was the head of Rubio’s Iowa campaign. NO-SHOW AT DINNERS Rubio heard similar complaints in New Hampshire. He spent just 28 days campaigning there, about half as much as former Florida Governor Jeb Bush and a fraction of the some 70 days that New Jersey Governor Chris Christie and Ohio Governor John Kasich were there.      Fergus Cullen, a former chairman of the state Republican Party, sought to hold meet-and-greet events at his home for each candidate. Candidates such as Bush and Kasich took him up on it. Rubio did not. Cullen eventually aligned himself with Kasich, who went on to finish second to Trump in the state. “There were a lot of opinion leaders - key endorsers who end up on a candidate’s delegate list - who were interested in Rubio but never got to meet him or have those small-group, private meetings that result in commitments,” Cullen said. Renee Plummer, a real-estate developer and an influential conservative activist in Portsmouth, New Hampshire, who hosted more than 10 Republican candidates for intimate dinners with local leaders, said she tried to schedule Rubio three separate times to no avail. She eventually threw her support behind Christie.     Rubio faced another problem: a perception that he could only muster well-worn talking points.      At a July 6, 2015, dinner at a Chicago steakhouse with reporters, he appeared relaxed and knowledgeable. But as the campaign intensified, that Rubio appeared less and less frequently, replaced by a candidate who seemed able only to deliver canned lines and talking points.     Christie’s campaign noticed. Days before the Feb. 9 New Hampshire primary, Christie caught Rubio in repeat mode during a debate, calling him robotic and scripted. It affirmed some voters’ doubts that he lacked depth. Rubio never quite recovered.      “What happened to Marco in New Hampshire struck a responsive chord,” said John “Mac” Stipanovich, a prominent Florida lobbyist who first supported Bush and then switched to Rubio. “It crystallized that lack of stature.”     Trump’s unrelenting dominance of the media spotlight made it hard for rivals to shine. But Rubio’s decision, starting with a debate in Houston on Feb. 25, to try to match Trump insult for insult was cited by voters as another wrong move. Rubio has since said he regretted the negative turn.       A campaign source said it was Rubio who made the ultimate decision to switch gears and attack Trump personally, motivated in part by a desire to win more media coverage. It worked. At a rally in West Palm Beach, Florida, on Monday, he ruefully noted that when he was engaged in his war of insults with Trump, CNN and other networks carried his events live, something they had not done before.     That was, in a nutshell, the problem. Months of wall-to- wall news coverage of Trump decimated Rubio’s strategy of using free-media avenues.     “You can’t out-Trump Trump,” said Rubio supporter Jim Bundstein in Florida.      For some, the roots of Rubio’s problems can be traced back further to an icy afternoon in Washington on Jan. 28, 2013. That is when he held a news conference with three Democratic senators and a Republican on Capitol Hill to launch immigration reforms.      The legislation, sponsored by what became known as a bipartisan “Gang of Eight” senators, would have created a pathway to citizenship for illegal immigrants, but only if steps were taken to secure the U.S. southern border with Mexico and strengthen visa tracking.     Rubio had already faced conservative anger when flirting with immigration reform a year earlier, when he proposed a path to citizenship for young people who came to the country illegally but would join the military.      Conservative columnist Ann Coulter derided those ideas as “nothing but amnesty” for lawbreakers.      The “Gang of Eight” bill ran into similar resistance. As Rubio distanced himself from it, Hispanic groups faulted him for giving up.     In a Republican primary race where Trump has thrilled many conservatives by vowing to deport immigrants and build a wall on the Mexican border, Rubio’s involvement in the legislation and sudden abandonment of it haunted his 2016 campaign. It was the centerpiece of attack ads by his rivals and the independent fundraising groups supporting them. At a rally in Tampa, Florida, on Monday, Trump said of the senator: “He’s weak on immigration. He’s very weak on amnesty. I don’t know how he got elected.” ",REAL
"Trump aide says no decision on Clinton prosecutor, now focused on unity NEW YORK/WASHINGTON (Reuters) - Republican President-elect Donald Trump’s campaign manager on Wednesday said there has been no discussion of an appointment of a prosecutor to investigate Hillary Clinton’s past practices while serving as President Barack Obama’s secretary of state, a threat Trump made in an election debate. Trump and Vice President-elect Mike Pence are “looking to unify the country, but we haven’t discussed that in recent days, and I think that it’s all in due time,” campaign manager Kellyanne Conway said on MSNBC when asked about the appointment of a prosecutor.  Real estate developer and former reality TV host Trump stunned the world by defeating Democrat Clinton in Tuesday’s U.S. presidential election. His four-year term starts on Jan. 20.  Asked on CNN about the possibility of a special prosecutor, Conway said: “We didn’t discuss that last night, and he did not discuss that with Hillary Clinton on the phone.” Clinton called Trump to concede the race. During his victory speech in the early hours of Wednesday morning, Trump said it was “time for American to bind the wounds of division.”  Given Trump’s promise to bring the country together, pursuing a case against Clinton could be a risky political strategy, said Katy Harriger, a political science professor from Wake Forest University in North Carolina. “I can’t imagine anything more divisive than going after someone who may have won the popular vote,” said Harriger, whose work focuses on the role of special prosecutors in U.S. politics. The White House on Wednesday also pointed to the nation’s long history of not jailing political rivals in retribution. Appointing a prosecutor would also mean going against the recommendations of the Federal Bureau of Investigation.  The agency, which had been investigating Clinton’s email practices, cleared her just two days ahead of the election and stood by its earlier finding that criminal charges were not warranted. During his second debate with Clinton on Oct. 9, Trump vowed to put Clinton in jail, attacking her for operating a private email server during her tenure as chief diplomat under Obama from 2009 to 2013, saying she had endangered national security.  Trump said, “If I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation. Because there has never been so many lies, so much deception.” Under U.S. government regulations in place since 1999, the attorney general can appoint a special counsel because of a conflict of interest or because of “other extraordinary circumstances.”  Clinton, who has apologized over her use of a private server, defended herself at the St. Louis debate. If Trump chose to pursue an investigation, his appointee for attorney general would have “broad discretion” to assign a special counsel to the case, said Devin Schindler, a professor at Western Michigan University’s Cooley Law School.  The White House, asked about Trump’s pledge to jail Clinton, said such a move would be unprecedented. “We’ve got a long tradition in this country of ... people in power not using the criminal justice system to exact political revenge. In fact, we go to great lengths to insulate our criminal justice system from partisan politics,” Obama’s spokesman Josh Earnest told reporters at a daily news briefing.  “That commitment has served our country very well for more than two centuries. And the president is hopeful that it will continue,” he added.  Obama does have the ability to issue a pre-emptive pardon of Clinton that would shield her from prosecution, even though no charges have been filed against her, said legal experts.  Asked about such a possibility, Earnest said he could not speculate about any hypothetical pardons. After taking office, President Gerald Ford pardoned his predecessor, Richard Nixon, who had not been charged with a crime in the Watergate scandal, in an effort to move past the country’s polarization. But Obama might be hesitant to issue a pardon, and Clinton to accept one, because under U.S. Supreme Court precedent, “the acceptance of a pardon is the functional equivalent of admitting guilt,” said Schindler. Peter Zeidenberg, who served as deputy special counsel in the investigation of former Vice President Dick Cheney’s chief of staff and national security adviser, Lewis “Scooter” Libby, over government leaks during the George W. Bush administration, said a special prosecutor would have to take evidence to a grand jury overseen by a judge. Given what is known about Clinton’s conduct, it is a “nothingburger” of a case, he said. Despite chants from Trump supporters at his campaign rallies to “Lock her up,” including at his election night victory party,  Zeidenberg and other legal experts said Trump may go back on his pledge to appoint a special prosecutor.  “It sounds good at the time, so he says it,” said  Zeidenberg. “But he has changed his position so many times he is like a weathervane in a windstorm.” ",REAL
"Cuba calls Trump's U.N. address 'unacceptable and meddling' HAVANA (Reuters) - Cuba on Tuesday slammed U.S. President Donald Trump s latest comments about the island as  disrespectful, unacceptable and meddling,  while reiterating it was not involved in the alleged incidents that had harmed U.S. diplomats in Havana. The sharply worded Foreign Ministry statement came after U.S. and Cuban delegations met in Washington to discuss bilateral relations, the first such high-level meeting between the Cold War foes since Trump took office in January. Their meeting took place on the same day Trump addressed the United Nations General Assembly in New York, calling Cuba  corrupt and destabilizing.  He also said he would not lift the U.S. trade embargo on Cuba until it made  fundamental reforms.  Cuba said it had voiced  strong protest  against his comments, as well against his new policy toward the Communist-run nation. The Republican president announced in June a partial rollback of the U.S.-Cuban detente forged by his Democratic predecessor, Barack Obama.  In the wake of the disrespectful, unacceptable and meddling statements made by President Donald Trump in his address to the U.N. General Assembly at a time when the U.S.-Cuba Bilateral Commission was sitting in session, the Cuban delegation voiced a strong protest,  the Foreign Ministry statement said. U.S.-Cuban relations have become especially strained since the State Department said last month its personnel in Havana had experienced physical symptoms from what it could only describe as  incidents.  The symptoms ranged from hearing loss to mild brain injury, a State Department official said last week, adding that the toll of victims had risen to 21 people linked to the U.S. Embassy. Several Canadians were also affected. Cuba has denied any involvement and the United States has not blamed it, although Secretary of State Rex Tillerson said on Sunday it could close its embassy in response.  Cuba has never perpetrated or will ever perpetrate actions of this nature, and has never permitted or will ever permit any third-party use of its territory for this purpose,  Cuba s Foreign Ministry said.  The Cuban authorities have shown keen interest in both clarifying this matter.  ",REAL
"France's Macron presses Saudi king to lift Yemen blockade: Elysee source PARIS (Reuters) - French President Emmanuel Macron called for a  complete lifting  of a blockade on Yemen in a telephone call with Saudi Arabia s King Salman on Dec. 24, an Elysee source said on Wednesday.  The president expressed his strong concerns about the humanitarian catastrophe in Yemen and called on the Saudi king to lift completely the blockade to allow humanitarian aid and commercial goods to enter Yemen,  the source said. The Saudi-led coalition fighting in Yemen said a week ago that it would keep the Houthi-controlled Hodeidah port - vital for aid - open for a month despite another missile attack against Riyadh, but it has kept up air raids.    ",REAL
"Merkel wants progress in coalition talks in 10 days BERLIN (Reuters) - Immigration and climate policy are the most contentious issues in exploratory negotiations between three parties seeking to form Germany s next government, Chancellor Angela Merkel said on Monday, adding that she wants proper talks to start in 10 days. Despite weeks of exploratory discussion, Merkel s conservatives, the pro-business Free Democrats (FDP) and the Greens remain far apart on climate, immigration and energy policy, and they disagree on where the blame lies for the lack of progress.  For me it is clear that on the subject of finances the question is how we can use the room for maneuver (in the budget) so that everybody can have their priorities implemented while at the same time ensure that we have a balanced budget,  Merkel said in a video message on Facebook.  On the subject of climate protection, challenging goals for 2020 that we undertook as federal government under my leadership are not so simple to meet,  she added, shortly before a meeting with other party leaders to try to nudge the talks forward.  The theme that is especially important for us is the issue of immigration and integration,  she said.  These will be difficult issues.  Party leaders are hoping for a sharper focus on policy detail to reinvigorate negotiations that have barely inched forward since a national election in September. Merkel said she wanted the exploratory talks to end on Nov. 16 after which the parties can launch proper negotiations that can conclude with a coalition agreement. The FDP and Greens blame each other for the lack of real progress.  By dragging their foot on climate protection, the FDP are playing into the hands of climate change deniers like (U.S. President Donald) Trump,  Greens party chair Simone Peter told a news conference.  The lack of seriousness has to stop.  But Greens co-leader Cem Oezdemir signaled in an interview with the Stuttgarter Zeitung that the ecologist party would be ready to relent on its insistence that the next government commit to removing all combustion engines from roads by 2030.  It s clear to me that we alone would not be able to insist that 2030 will be the year when combustion engines are no longer,  he said. The Greens wanted instead a  clear commitment  that the cars of the future are emissions-free, he added. FDP leader Christian Lindner said the hard work of finding common ground was only now beginning.  There haven t been attempts to build bridges in the past two weeks because that wasn t the purpose,  he said.  We look forward in this phase to moving from outlines to the facts and goals that need to be harmonized - or not, as the case may be.  Senior Greens complain that talks have been hamstrung by the FDP s lack of preparedness. After a four-year absence from the federal parliament, the FDP lacks the policy expertise needed to negotiate the compromises that are needed, Green officials say. But Lindner said he opposed the Greens  desire to  make an example of industrial Germany  by forcing it to meet expensive and constraining climate protection targets, and he suggested Germany could have a greater impact on the climate by helping other countries to improve their emissions record. For Merkel, the awkward three-way negotiations, forced on her after her conservative bloc shed votes in the election, represents her best chance of securing a fourth term in office, with many believing failure would oblige her to stand aside. With her former coalition partners, the Social Democrats (SPD), determined to go into opposition after a disastrous election, Germany could face a lengthy period of drift at a time when many in Europe look to Berlin for leadership on issues ranging from euro zone governance to trans-Atlantic ties. (This story corrects date in paragraph 7 to Nov. 16, not Nov. 14) ",REAL
